17	-0.462	-0.191	0.133	0.135	0.023	0.040	0.279	0.079	0.304	1.000	0.053	0.239	0.378	0.186	0.083	0.165	0.183	0.213	0.164	0.088	0.076	0.203	0.073	0.125	0.133	0.235	0.140	0.182	0.004	0.106	0.177	0.246	0.107	0.363	0.255	0.089	0.207	0.148	0.142	0.070	0.265	0.185	0.014	0.119	0.198	0.162	0.278	0.070	0.038	0.245
18	-0.452	-0.143	0.130	0.188	0.205	0.115	0.216	0.279	0.083	0.053	1.000	0.217	0.123	0.130	0.033	0.150	0.203	0.271	0.083	0.159	0.197	0.299	0.105	0.224	0.262	0.113	0.015	0.104	0.030	0.097	0.085	0.110	0.283	0.163	0.034	0.162	0.002	0.225	0.124	0.065	0.105	0.215	0.177	0.147	0.144	0.321	0.102	0.215	0.153	0.286
19	-0.356	-0.131	0.119	0.185	0.077	0.164	0.159	0.063	0.121	0.239	0.217	1.000	0.155	0.017	0.036	0.135	0.228	0.084	0.056	0.008	0.053	0.319	0.026	0.045	0.138	0.069	0.071	0.128	0.012	0.069	0.089	0.156	0.137	0.070	0.230	0.157	0.048	0.057	0.186	0.128	0.246	0.142	0.138	0.128	0.075	0.182	0.120	0.082	0.047	0.105
2	-0.389	-0.138	0.138	0.111	0.140	0.259	0.049	0.079	0.088	0.378	0.123	0.155	1.000	0.102	0.100	0.097	0.147	0.061	0.199	0.071	0.211	0.129	0.131	0.096	0.151	0.164	0.056	0.048	0.102	0.129	0.067	0.081	0.204	0.126	0.039	0.202	0.083	0.110	0.094	0.070	0.220	0.197	0.140	0.175	0.232	0.030	0.058	0.118	0.079	0.146
20	-0.462	-0.099	0.217	0.094	0.127	0.123	0.128	0.034	0.197	0.186	0.130	0.017	0.102	1.000	0.006	0.105	0.146	0.357	0.190	0.057	0.071	0.215	0.174	0.137	0.235	0.241	0.279	0.098	0.130	0.185	0.152	0.079	0.243	0.161	0.216	0.146	0.089	0.157	0.060	0.239	0.241	0.179	0.023	0.153	0.295	0.147	0.167	0.276	0.083	0.278
21	-0.250	-0.033	0.055	0.109	0.055	0.042	0.105	0.083	0.032	0.083	0.033	0.036	0.100	0.006	1.000	0.052	0.085	0.037	-0.008	0.008	0.107	0.107	0.046	0.268	0.020	0.088	-0.000	0.024	0.061	0.103	0.079	0.054	0.047	0.108	0.091	0.052	-0.000	0.055	0.063	0.047	0.071	0.039	0.055	0.078	0.040	0.008	0.029	0.122	0.021	0.008
22	-0.357	-0.149	0.160	0.097	0.039	0.073	0.136	0.232	0.212	0.165	0.150	0.135	0.097	0.105	0.052	1.000	0.122	0.044	0.082	0.039	0.119	0.169	0.203	0.099	0.093	0.200	0.242	0.117	0.002	0.151	0.031	0.077	0.131	0.183	0.046	0.219	0.030	0.175	0.166	0.282	0.078	0.075	0.084	0.115	0.129	0.135	0.104	0.046	0.120	0.076
23	-0.475	-0.032	0.242	0.325	0.088	0.196	0.392	0.035	0.120	0.183	0.203	0.228	0.147	0.146	0.085	0.122	1.000	0.275	0.138	0.188	0.270	0.223	0.056	0.171	0.229	0.079	0.167	0.122	0.105	0.196	0.144	0.086	0.220	0.073	0.034	0.081	0.067	0.097	0.186	0.107	0.181	0.122	0.221	0.304	0.117	0.136	0.182	0.068	0.145	0.308
24	-0.429	-0.104	0.148	0.132	0.151	0.027	0.294	0.027	0.105	0.213	0.271	0.084	0.061	0.357	0.037	0.044	0.275	1.000	0.189	0.155	0.128	0.173	0.142	0.209	0.256	0.082	0.138	0.107	0.034	0.115	0.120	0.125	0.196	0.151	0.186	0.138	0.041	0.254	0.271	0.073	0.126	0.165	0.002	0.239	0.141	0.225	0.148	0.076	0.081	0.230
25	-0.308	-0.130	0.044	0.107	0.083	0.210	0.035	0.082	0.077	0.164	0.083	0.056	0.199	0.190	-0.008	0.082	0.138	0.189	1.000	0.060	0.031	0.072	0.214	0.102	0.140	0.078	0.123	0.021	0.049	0.024	0.028	0.116	0.063	0.063	0.087	0.058	0.011	0.115	0.064	0.092	0.122	0.057	0.096	0.157	0.165	0.134	0.076	-0.013	0.094	0.155
26	-0.366	-0.006	0.265	0.176	0.186	0.097	0.048	0.124	0.132	0.088	0.159	0.008	0.071	0.057	0.008	0.039	0.188	0.155	0.060	1.000	0.194	0.083	0.125	0.088	0.100	0.086	0.170	0.056	0.167	0.091	0.079	0.015	0.108	0.024	0.088	0.013	0.378	0.301	0.115	0.117	0.051	0.145	0.036	-0.003	0.243	0.195	0.104	0.008	0.205	0.117
27	-0.361	-0.101	0.207	0.026	0.216	0.086	0.029	0.049	0.077	0.076	0.197	0.053	0.211	0.071	0.107	0.119	0.270	0.128	0.031	0.194	1.000	0.102	0.131	0.094	0.045	0.100	0.102	0.023	-0.018	0.063	0.207	-0.008	0.361	-0.014	0.030	0.039	0.225	0.103	0.045	0.137	0.025	0.151	0.096	0.143	0.058	0.067	0.355	0.314	0.114	0.165
28	-0.417	-0.099	0.168	0.228	0.165	0.122	0.202	0.168	0.152	0.203	0.299	0.319	0.129	0.215	0.107	0.169	0.223	0.173	0.072	0.083	0.102	1.000	0.121	0.119	0.207	0.149	0.051	0.246	0.062	0.173	0.063	0.090	0.263	0.143	0.139	0.248	-0.008	0.018	0.157	0.197	0.175	0.135	0.030	0.130	0.088	0.168	0.143	0.122	0.016	0.176
29	-0.343	-0.064	0.173	0.116	0.122	0.123	0.023	0.087	0.189	0.073	0.105	0.026	0.131	0.174	0.046	0.203	0.056	0.142	0.214	0.125	0.131	0.121	1.000	0.120	0.085	0.086	0.121	0.038	0.099	0.039	0.064	0.143	0.087	0.103	0.152	0.049	0.196	0.184	0.053	0.146	0.163	0.069	0.068	0.097	0.175	0.132	0.053	0.158	0.002	0.108
3	-0.390	-0.051	0.127	0.103	0.145	0.131	0.029	0.171	0.122	0.125	0.224	0.045	0.096	0.137	0.268	0.099	0.171	0.209	0.102	0.088	0.094	0.119	0.120	1.000	0.066	0.046	0.131	0.067	0.053	0.101	0.145	0.125	0.099	0.145	0.114	0.124	-0.030	0.172	0.063	0.181	0.094	0.204	0.123	0.387	0.125	0.125	0.127	0.030	0.123	0.023
30	-0.430	-0.054	0.074	0.231	0.162	0.163	0.160	0.169	0.176	0.133	0.262	0.138	0.151	0.235	0.020	0.093	0.229	0.256	0.140	0.100	0.045	0.207	0.085	0.066	1.000	0.104	0.194	0.053	0.015	0.162	0.260	0.077	0.352	0.073	0.037	0.188	0.060	0.144	0.153	0.156	0.178	0.039	0.305	0.171	0.132	0.112	0.164	0.099	0.108	0.268
31	-0.339	-0.125	-0.015	0.169	0.042	0.022	0.009	0.093	0.368	0.235	0.113	0.069	0.164	0.241	0.088	0.200	0.079	0.082	0.078	0.086	0.100	0.149	0.086	0.046	0.104	1.000	-0.019	0.033	0.114	0.108	0.088	0.028	0.194	0.144	0.200	0.105	0.183	0.276	0.044	0.042	0.127	0.120	0.135	0.135	0.053	0.047	0.140	0.074	0.031	0.060
32	-0.370	-0.113	0.132	0.103	0.035	0.084	0.030	0.118	0.267	0.140	0.015	0.071	0.056	0.279	-0.000	0.242	0.167	0.138	0.123	0.170	0.102	0.051	0.121	0.131	0.194	-0.019	1.000	0.169	-0.032	0.154	0.163	0.201	0.131	0.173	0.105	0.075	0.060	0.153	0.125	0.262	0.062	0.135	0.136	0.094	0.255	0.112	0.137	0.004	0.103	0.149
33	-0.332	-0.045	0.254	0.084	0.204	0.043	0.166	0.099	0.083	0.182	0.104	0.128	0.048	0.098	0.024	0.117	0.122	0.107	0.021	0.056	0.023	0.246	0.038	0.067	0.053	0.033	0.169	1.000	0.005	0.372	0.150	0.053	0.168	0.116	0.249	0.154	-0.009	0.117	0.107	0.018	0.077	0.142	0.087	0.133	0.098	0.159	0.201	0.015	0.029	0.097
34	-0.255	-0.103	0.098	0.105	0.085	0.134	0.082	-0.028	-0.042	0.004	0.030	0.012	0.102	0.130	0.061	0.002	0.105	0.034	0.049	0.167	-0.018	0.062	0.099	0.053	0.015	0.114	-0.032	0.005	1.000	-0.067	0.014	0.038	0.083	0.235	0.259	0.112	-0.038	0.034	0.216	-0.012	0.044	0.166	0.102	0.124	0.080	0.341	0.070	0.100	0.092	0.086
35	-0.362	-0.069	0.150	0.119	0.098	0.082	0.122	0.036	0.126	0.106	0.097	0.069	0.129	0.185	0.103	0.151	0.196	0.115	0.024	0.091	0.063	0.173	0.039	0.101	0.162	0.108	0.154	0.372	-0.067	1.000	0.233	0.105	0.149	0.074	0.082	0.096	0.113	0.194	0.090	0.040	0.070	0.176	0.130	0.172	0.172	0.111	0.112	0.110	0.095	0.155
36	-0.372	-0.076	0.014	0.171	0.089	0.019	0.044	0.003	0.202	0.177	0.085	0.089	0.067	0.152	0.079	0.031	0.144	0.120	0.028	0.079	0.207	0.063	0.064	0.145	0.260	0.088	0.163	0.150	0.014	0.233	1.000	0.190	0.195	-0.015	0.119	0.243	0.018	0.070	0.115	0.016	0.145	0.150	0.153	0.033	0.182	0.150	0.365	0.236	0.033	0.153
37	-0.347	-0.145	0.057	0.111	0.117	0.236	0.135	0.096	0.292	0.246	0.110	0.156	0.081	0.079	0.054	0.077	0.086	0.125	0.116	0.015	-0.008	0.090	0.143	0.125	0.077	0.028	0.201	0.053	0.038	0.105	0.190	1.000	0.082	0.129	0.093	0.108	0.060	0.081	0.108	0.173	0.118	0.124	0.057	0.083	0.126	0.230	0.160	0.061	0.050	0.131
38	-0.451	-0.191	0.152	0.088	0.180	0.158	0.064	0.109	0.176	0.107	0.283	0.137	0.204	0.243	0.047	0.131	0.220	0.196	0.063	0.108	0.361	0.263	0.087	0.099	0.352	0.194	0.131	0.168	0.083	0.149	0.195	0.082	1.000	0.134	0.000	0.161	0.083	0.150	0.070	0.063	0.022	0.037	0.187	0.272	0.203	0.077	0.411	0.232	0.064	0.350
39	-0.362	-0.128	0.253	0.036	0.059	0.048	0.091	0.176	0.135	0.363	0.163	0.070	0.126	0.161	0.108	0.183	0.073	0.151	0.063	0.024	-0.014	0.143	0.103	0.145	0.073	0.144	0.173	0.116	0.235	0.074	-0.015	0.129	0.134	1.000	0.153	0.131	0.050	0.196	0.148	0.002	0.103	0.190	0.054	0.112	0.247	0.256	0.123	0.048	0.029	0.183
4	-0.389	-0.044	0.100	0.173	0.127	0.022	0.020	0.109	0.229	0.255	0.034	0.230	0.039	0.216	0.091	0.046	0.034	0.186	0.087	0.088	0.030	0.139	0.152	0.114	0.037	0.200	0.105	0.249	0.259	0.082	0.119	0.093	0.000	0.153	1.000	0.112	0.061	0.128	0.156	0.084	0.243	0.171	0.037	0.256	0.121	0.319	0.220	0.112	0.088	0.071
40	-0.389	-0.139	0.067	0.206	0.123	0.123	0.055	0.075	0.075	0.089	0.162	0.157	0.202	0.146	0.052	0.219	0.081	0.138	0.058	0.013	0.039	0.248	0.049	0.124	0.188	0.105	0.075	0.154	0.112	0.096	0.243	0.108	0.161	0.131	0.112	1.000	0.000	0.073	0.297	0.255	0.119	0.229	0.240	0.209	0.133	0.155	0.049	0.077	0.047	0.089
41	-0.259	-0.004	0.180	-0.012	0.060	-0.011	0.020	0.050	0.212	0.207	0.002	0.048	0.083	0.089	-0.000	0.030	0.067	0.041	0.011	0.378	0.225	-0.008	0.196	-0.030	0.060	0.183	0.060	-0.009	-0.038	0.113	0.018	0.060	0.083	0.050	0.061	0.000	1.000	0.166	-0.011	0.028	0.073	0.119	0.106	0.048	0.062	0.035	0.081	0.112	-0.008	0.135
42	-0.379	-0.148	0.134	0.054	0.076	-0.027	0.035	0.107	0.221	0.148	0.225	0.057	0.110	0.157	0.055	0.175	0.097	0.254	0.115	0.301	0.103	0.018	0.184	0.172	0.144	0.276	0.153	0.117	0.034	0.194	0.070	0.081	0.150	0.196	0.128	0.073	0.166	1.000	0.071	0.119	0.129	0.076	-0.011	0.119	0.022	0.217	0.069	0.018	0.198	0.048
43	-0.350	0.007	0.102	0.134	0.221	0.152	0.101	0.081	0.121	0.142	0.124	0.186	0.094	0.060	0.063	0.166	0.186	0.271	0.064	0.115	0.045	0.157	0.053	0.063	0.153	0.044	0.125	0.107	0.216	0.090	0.115	0.108	0.070	0.148	0.156	0.297	-0.011	0.071	1.000	0.118	0.049	0.219	0.162	0.199	0.162	0.152	0.102	0.026	0.120	0.094
44	-0.363	-0.081	0.154	0.023	0.108	0.179	0.005	0.219	0.259	0.070	0.065	0.128	0.070	0.239	0.047	0.282	0.107	0.073	0.092	0.117	0.137	0.197	0.146	0.181	0.156	0.042	0.262	0.018	-0.012	0.040	0.016	0.173	0.063	0.002	0.084	0.255	0.028	0.119	0.118	1.000	0.137	0.049	0.170	0.147	0.094	0.032	0.128	0.089	0.063	0.098
45	-0.390	-0.116	0.073	0.205	-0.023	0.090	0.217	0.142	0.153	0.265	0.105	0.246	0.220	0.241	0.071	0.078	0.181	0.126	0.122	0.051	0.025	0.175	0.163	0.094	0.178	0.127	0.062	0.077	0.044	0.070	0.145	0.118	0.022	0.103	0.243	0.119	0.073	0.129	0.049	0.137	1.000	0.103	0.030	0.094	0.186	0.218	0.193	0.191	0.017	0.104
46	-0.434	-0.116	0.320	0.092	0.378	0.220	0.118	0.191	0.103	0.185	0.215	0.142	0.197	0.179	0.039	0.075	0.122	0.165	0.057	0.145	0.151	0.135	0.069	0.204	0.039	0.120	0.135	0.142	0.166	0.176	0.150	0.124	0.037	0.190	0.171	0.229	0.119	0.076	0.219	0.049	0.103	1.000	0.229	0.180	0.249	0.232	0.118	0.149	0.202	0.123
47	-0.340	-0.048	0.136	0.044	0.156	0.213	0.024	0.093	0.057	0.014	0.177	0.138	0.140	0.023	0.055	0.084	0.221	0.002	0.096	0.036	0.096	0.030	0.068	0.123	0.305	0.135	0.136	0.087	0.102	0.130	0.153	0.057	0.187	0.054	0.037	0.240	0.106	-0.011	0.162	0.170	0.030	0.229	1.000	0.183	0.115	0.094	0.093	0.159	0.093	0.150
48	-0.424	-0.065	0.080	0.199	0.070	0.091	0.007	0.069	0.155	0.119	0.147	0.128	0.175	0.153	0.078	0.115	0.304	0.239	0.157	-0.003	0.143	0.130	0.097	0.387	0.171	0.135	0.094	0.133	0.124	0.172	0.033	0.083	0.272	0.112	0.256	0.209	0.048	0.119	0.199	0.147	0.094	0.180	0.183	1.000	0.140	0.230	0.135	0.059	0.127	0.130
49	-0.454	-0.132	0.174	0.151	0.194	0.402	0.090	0.001	0.160	0.198	0.144	0.075	0.232	0.295	0.040	0.129	0.117	0.141	0.165	0.243	0.058	0.088	0.175	0.125	0.132	0.053	0.255	0.098	0.080	0.172	0.182	0.126	0.203	0.247	0.121	0.133	0.062	0.022	0.162	0.094	0.186	0.249	0.115	0.140	1.000	0.202	0.206	0.240	0.169	0.263
5	-0.427	-0.086	0.193	0.123	0.152	0.089	0.192	0.156	0.179	0.162	0.321	0.182	0.030	0.147	0.008	0.135	0.136	0.225	0.134	0.195	0.067	0.168	0.132	0.125	0.112	0.047	0.112	0.159	0.341	0.111	0.150	0.230	0.077	0.256	0.319	0.155	0.035	0.217	0.152	0.032	0.218	0.232	0.094	0.230	0.202	1.000	0.152	0.062	0.140	0.164
6	-0.436	-0.140	0.119	0.081	0.224	0.103	0.084	0.084	0.229	0.278	0.102	0.120	0.058	0.167	0.029	0.104	0.182	0.148	0.076	0.104	0.355	0.143	0.053	0.127	0.164	0.140	0.137	0.201	0.070	0.112	0.365	0.160	0.411	0.123	0.220	0.049	0.081	0.069	0.102	0.128	0.193	0.118	0.093	0.135	0.206	0.152	1.000	0.171	0.011	0.201
7	-0.310	-0.053	0.005	0.041	0.042	0.076	0.013	0.000	0.057	0.070	0.215	0.082	0.118	0.276	0.122	0.046	0.068	0.076	-0.013	0.008	0.314	0.122	0.158	0.030	0.099	0.074	0.004	0.015	0.100	0.110	0.236	0.061	0.232	0.048	0.112	0.077	0.112	0.018	0.026	0.089	0.191	0.149	0.159	0.059	0.240	0.062	0.171	1.000	-0.008	0.177
8	-0.262	-0.006	0.156	0.036	0.213	0.140	0.030	0.090	0.026	0.038	0.153	0.047	0.079	0.083	0.021	0.120	0.145	0.081	0.094	0.205	0.114	0.016	0.002	0.123	0.108	0.031	0.103	0.029	0.092	0.095	0.033	0.050	0.064	0.029	0.088	0.047	-0.008	0.198	0.120	0.063	0.017	0.202	0.093	0.127	0.169	0.140	0.011	-0.008	1.000	0.172
9	-0.447	-0.140	0.140	0.195	0.156	0.186	0.178	0.177	0.117	0.245	0.286	0.105	0.146	0.278	0.008	0.076	0.308	0.230	0.155	0.117	0.165	0.176	0.108	0.023	0.268	0.060	0.149	0.097	0.086	0.155	0.153	0.131	0.350	0.183	0.071	0.089	0.135	0.048	0.094	0.098	0.104	0.123	0.150	0.130	0.263	0.164	0.201	0.177	0.172	1.000
